Date,Open,High,Low,Close,Adj Close,Volume
2020-07-01,5.830000,6.046000,5.808000,6.020000,6.020000,6498241
2020-07-02,6.078000,6.100000,5.884000,5.920000,5.920000,5912541
2020-07-03,5.900000,5.970000,5.780000,5.792000,5.792000,4358788
2020-07-06,5.862000,6.090000,5.862000,5.954000,5.954000,5047153
2020-07-07,5.950000,6.070000,5.860000,6.028000,6.028000,4436036
2020-07-08,5.990000,6.000000,5.860000,5.940000,5.940000,6061360
2020-07-09,5.940000,6.000000,5.840000,5.840000,5.840000,2778429
2020-07-10,5.740000,5.750000,5.570000,5.604000,5.604000,7431049
2020-07-13,5.670000,5.848000,5.604000,5.810000,5.810000,6781828
2020-07-14,5.706000,5.774000,5.630000,5.712000,5.712000,4062742
2020-07-15,5.730000,6.000000,5.730000,5.936000,5.936000,5370347
2020-07-16,5.914000,6.100000,5.900000,6.018000,6.018000,5303344
2020-07-17,6.042000,6.350000,6.010000,6.258000,6.258000,7114375
2020-07-20,6.250000,6.250000,6.060000,6.110000,6.110000,3789839
2020-07-21,6.200000,6.292000,6.090000,6.264000,6.264000,5944137
2020-07-22,6.270000,6.346000,6.142000,6.210000,6.210000,4573099
2020-07-23,6.304000,6.310000,6.166000,6.186000,6.186000,2575590
2020-07-24,6.120000,6.132000,5.946000,6.042000,6.042000,4499692
2020-07-27,6.038000,6.040000,5.866000,5.872000,5.872000,3931399
2020-07-28,5.980000,5.990000,5.766000,5.826000,5.826000,4277145
2020-07-29,5.872000,5.890000,5.652000,5.810000,5.810000,4990761
2020-07-30,5.740000,5.790000,5.524000,5.524000,5.524000,6846801
2020-07-31,5.610000,5.860000,5.566000,5.720000,5.720000,5931366
2020-08-03,5.838000,5.890000,5.730000,5.830000,5.830000,3217913
2020-08-04,5.846000,6.000000,5.714000,5.812000,5.812000,5986974
2020-08-05,5.900000,6.304000,5.872000,6.290000,6.290000,19289907
2020-08-06,6.256000,6.420000,6.078000,6.200000,6.200000,15868381
2020-08-07,6.140000,6.140000,5.854000,5.854000,5.854000,9443352
2020-08-10,5.900000,5.970000,5.760000,5.848000,5.848000,4488563
2020-08-11,5.890000,5.980000,5.840000,5.890000,5.890000,6971537
2020-08-12,5.880000,5.934000,5.812000,5.836000,5.836000,4873764
2020-08-13,5.830000,5.920000,5.778000,5.830000,5.830000,3623480
2020-08-14,5.820000,5.820000,5.674000,5.790000,5.790000,4946195
2020-08-17,5.790000,5.846000,5.700000,5.778000,5.778000,2454611
2020-08-18,5.770000,5.946000,5.744000,5.834000,5.834000,3809638
2020-08-19,5.834000,5.880000,5.672000,5.672000,5.672000,3550201
2020-08-20,5.632000,5.704000,5.590000,5.604000,5.604000,3295361
2020-08-21,5.660000,5.734000,5.400000,5.422000,5.422000,6835558
2020-08-24,5.488000,5.558000,5.420000,5.558000,5.558000,4832205
2020-08-25,5.600000,5.662000,5.524000,5.578000,5.578000,5047960
2020-08-26,5.600000,5.638000,5.502000,5.502000,5.502000,4065991
2020-08-27,5.510000,5.550000,5.410000,5.430000,5.430000,3084742
2020-08-28,5.460000,5.510000,5.402000,5.480000,5.480000,3250439
2020-08-31,5.532000,5.692000,5.500000,5.534000,5.534000,6554346
2020-09-01,5.600000,5.632000,5.486000,5.586000,5.586000,4595764
2020-09-02,5.600000,5.610000,5.320000,5.320000,5.320000,3843571
2020-09-03,5.322000,5.374000,4.986000,5.060000,5.060000,8234248
2020-09-04,4.880000,5.118000,4.800000,4.950000,4.950000,4573368
2020-09-07,4.900000,4.940000,4.784000,4.869000,4.869000,5653122
2020-09-08,4.888000,4.910000,4.602000,4.613000,4.613000,5636167
2020-09-09,4.592000,4.757000,4.549000,4.710000,4.710000,4633147
2020-09-10,4.800000,4.820000,4.652000,4.731000,4.731000,3696057
2020-09-11,4.731000,4.950000,4.700000,4.782000,4.782000,5989453
2020-09-14,4.900000,4.995000,4.811000,4.811000,4.811000,4700446
2020-09-15,4.813000,4.938000,4.760000,4.850000,4.850000,3818273
2020-09-16,4.954000,5.080000,4.944000,4.998000,4.998000,5391736
2020-09-17,4.998000,5.142000,4.938000,5.112000,5.112000,4915598
2020-09-18,5.200000,5.300000,4.925000,4.985000,4.985000,5135837
2020-09-21,4.980000,4.980000,4.750000,4.752000,4.752000,4404916
2020-09-22,4.750000,4.910000,4.690000,4.842000,4.842000,3139701
2020-09-23,4.800000,4.865000,4.708000,4.708000,4.708000,4633240
2020-09-24,4.609000,4.660000,4.549000,4.610000,4.610000,5437098
2020-09-25,4.670000,4.777000,4.660000,4.682000,4.682000,3708422
2020-09-28,4.800000,4.877000,4.726000,4.776000,4.776000,3382914
2020-09-29,4.776000,4.776000,4.560000,4.649000,4.649000,4129227
2020-09-30,4.620000,4.660000,4.591000,4.617000,4.617000,3071975
2020-10-01,4.652000,4.665000,4.460000,4.480000,4.480000,4029620
2020-10-02,4.447000,4.500000,4.300000,4.487000,4.487000,4363239
2020-10-05,4.660000,4.700000,4.595000,4.700000,4.700000,4020281
2020-10-06,4.747000,4.916000,4.680000,4.916000,4.916000,6877214
2020-10-07,4.916000,4.916000,4.720000,4.730000,4.730000,4422321
2020-10-08,4.690000,4.780000,4.622000,4.748000,4.748000,7332220
2020-10-09,4.785000,4.892000,4.689000,4.705000,4.705000,3409050
2020-10-12,4.705000,4.710000,4.548000,4.556000,4.556000,3302556
2020-10-13,4.560000,4.711000,4.500000,4.635000,4.635000,4180888
2020-10-14,4.635000,4.636000,4.502000,4.623000,4.623000,3752103
2020-10-15,4.600000,4.600000,4.372000,4.414000,4.414000,4282053
2020-10-16,4.499000,4.499000,4.330000,4.367000,4.367000,4482052
2020-10-19,4.399000,4.446000,4.370000,4.425000,4.425000,2692732
2020-10-20,4.480000,4.480000,4.290000,4.290000,4.290000,2654556
2020-10-21,4.330000,4.379000,4.154000,4.236000,4.236000,3340340
2020-10-22,4.240000,4.240000,4.094000,4.151000,4.151000,3361717
2020-10-23,4.200000,4.490000,4.181000,4.450000,4.450000,4372779
2020-10-26,4.366000,4.470000,4.240000,4.350000,4.350000,3227161
2020-10-27,4.376000,4.451000,4.331000,4.375000,4.375000,2567467
2020-10-28,4.350000,4.350000,4.034000,4.080000,4.080000,4266083
2020-10-29,4.080000,4.187000,3.817000,3.950000,3.950000,7071753
2020-10-30,3.871000,4.020000,3.818000,3.947000,3.947000,4120940
2020-11-02,3.910000,4.057000,3.822000,4.050000,4.050000,3148453
2020-11-03,4.090000,4.199000,4.051000,4.126000,4.126000,3020561
2020-11-04,4.150000,4.309000,4.020000,4.309000,4.309000,3067153
2020-11-05,4.248000,4.330000,4.170000,4.315000,4.315000,2121275
2020-11-06,4.280000,4.300000,4.150000,4.205000,4.205000,2406928
2020-11-09,4.300000,4.700000,4.220000,4.683000,4.683000,10326297
2020-11-10,4.670000,4.880000,4.580000,4.823000,4.823000,7013048
2020-11-11,5.000000,5.270000,4.950000,5.134000,5.134000,11780799
2020-11-12,5.080000,5.154000,4.900000,5.086000,5.086000,7808313
2020-11-13,4.900000,5.062000,4.871000,5.062000,5.062000,4553824
2020-11-16,5.102000,5.394000,5.080000,5.324000,5.324000,11304562
2020-11-17,5.344000,5.416000,5.062000,5.250000,5.250000,5287776
2020-11-18,5.298000,5.700000,5.234000,5.700000,5.700000,10250689
2020-11-19,5.652000,5.668000,5.412000,5.592000,5.592000,6282646
2020-11-20,5.524000,5.734000,5.524000,5.650000,5.650000,4263961
2020-11-23,5.754000,6.026000,5.754000,5.900000,5.900000,8383062
2020-11-24,6.052000,6.248000,6.052000,6.248000,6.248000,10345529
2020-11-25,6.426000,6.548000,6.116000,6.246000,6.246000,10086673
2020-11-26,6.260000,6.272000,5.938000,6.198000,6.198000,4318088
2020-11-27,6.120000,6.290000,6.080000,6.154000,6.154000,3242096
2020-11-30,6.098000,6.098000,5.968000,6.006000,6.006000,4467101
2020-12-01,6.030000,6.230000,5.970000,6.200000,6.200000,2902369
2020-12-02,6.190000,6.230000,5.974000,6.064000,6.064000,2869751
2020-12-03,6.160000,6.230000,6.000000,6.128000,6.128000,3229211
2020-12-04,6.262000,6.540000,6.262000,6.500000,6.500000,7665966
2020-12-07,6.500000,6.500000,6.308000,6.440000,6.440000,3747676
2020-12-08,6.360000,6.522000,6.330000,6.430000,6.430000,2734794
2020-12-09,6.490000,6.500000,6.380000,6.500000,6.500000,4895152
2020-12-10,6.458000,6.698000,6.400000,6.658000,6.658000,6493271
2020-12-11,6.780000,6.890000,6.630000,6.778000,6.778000,6233448
2020-12-14,6.880000,6.984000,6.766000,6.820000,6.820000,4363990
2020-12-15,6.752000,6.776000,6.636000,6.750000,6.750000,4810359
2020-12-16,6.796000,6.980000,6.786000,6.842000,6.842000,5555911
2020-12-17,7.000000,7.168000,7.000000,7.080000,7.080000,4352705
2020-12-18,7.084000,7.100000,6.960000,7.056000,7.056000,6163412
2020-12-21,6.720000,6.822000,6.300000,6.644000,6.644000,10289356
2020-12-22,6.680000,6.768000,6.522000,6.690000,6.690000,3292234
2020-12-23,6.626000,6.770000,6.576000,6.744000,6.744000,2261023
2020-12-28,6.750000,6.990000,6.750000,6.958000,6.958000,3300586
2020-12-29,7.000000,7.060000,6.858000,6.920000,6.920000,4046722
2020-12-30,6.970000,7.020000,6.854000,6.868000,6.868000,2603487
2021-01-04,7.030000,7.250000,6.984000,7.038000,7.038000,4991227
2021-01-05,7.010000,7.288000,6.900000,7.272000,7.272000,4390664
2021-01-06,7.400000,7.498000,7.378000,7.460000,7.460000,7484658
2021-01-07,7.562000,7.704000,7.550000,7.664000,7.664000,5850433
2021-01-08,7.838000,7.850000,7.710000,7.730000,7.730000,4572350
2021-01-11,7.646000,7.728000,7.560000,7.614000,7.614000,4044279
2021-01-12,7.670000,7.996000,7.670000,7.996000,7.996000,5319795
2021-01-13,8.080000,8.230000,7.870000,7.930000,7.930000,5157149
2021-01-14,8.000000,8.036000,7.720000,7.888000,7.888000,1950232
2021-01-15,7.890000,7.890000,7.654000,7.680000,7.680000,2694257
2021-01-18,7.600000,8.114000,7.470000,8.112000,8.112000,3880545
2021-01-19,8.212000,8.370000,8.074000,8.334000,8.334000,4182013
2021-01-20,8.400000,8.470000,8.276000,8.380000,8.380000,2603655
2021-01-21,8.400000,8.442000,7.952000,7.980000,7.980000,4016368
2021-01-22,7.916000,7.916000,7.524000,7.614000,7.614000,4368956
2021-01-25,7.610000,7.650000,7.060000,7.158000,7.158000,6035883
2021-01-26,6.984000,7.346000,6.762000,7.124000,7.124000,5340841
2021-01-27,7.172000,7.172000,6.708000,6.764000,6.764000,5678443
2021-01-28,6.500000,6.864000,6.412000,6.786000,6.786000,6634674
2021-01-29,6.700000,6.940000,6.580000,6.828000,6.828000,2995882
2021-02-01,6.860000,6.900000,6.706000,6.724000,6.724000,2767607
2021-02-02,6.954000,7.234000,6.940000,7.198000,7.198000,3704068
2021-02-03,7.360000,7.418000,7.062000,7.158000,7.158000,3382603
2021-02-04,7.226000,7.290000,7.100000,7.136000,7.136000,2372333
2021-02-05,7.350000,7.466000,7.296000,7.300000,7.300000,5354323
2021-02-08,7.468000,7.570000,7.380000,7.516000,7.516000,4551051
2021-02-09,7.600000,7.818000,7.560000,7.560000,7.560000,3582993
2021-02-10,7.560000,7.812000,7.524000,7.594000,7.594000,3526475
2021-02-11,7.490000,7.652000,7.360000,7.582000,7.582000,5405488
2021-02-12,7.750000,7.900000,7.584000,7.744000,7.744000,4618791
2021-02-15,7.980000,8.050000,7.812000,7.884000,7.884000,4239752
2021-02-16,7.832000,7.990000,7.760000,7.946000,7.946000,3983551
2021-02-17,7.996000,8.220000,7.934000,8.060000,8.060000,6805171
2021-02-18,8.102000,8.182000,7.750000,7.750000,7.750000,3892698
2021-02-19,7.680000,7.826000,7.466000,7.804000,7.804000,3642606
2021-02-22,7.900000,8.070000,7.780000,8.050000,8.050000,4345348
2021-02-23,8.162000,8.370000,7.808000,8.038000,8.038000,5531921
2021-02-24,8.010000,8.374000,7.968000,8.370000,8.370000,5455088
2021-02-25,8.450000,8.570000,8.248000,8.320000,8.320000,7214053
2021-02-26,8.050000,8.228000,7.900000,8.142000,8.142000,5881831
2021-03-01,8.220000,8.444000,8.220000,8.444000,8.444000,3648249
2021-03-02,8.220000,8.380000,8.070000,8.354000,8.354000,3070819
2021-03-03,8.308000,8.408000,8.150000,8.166000,8.166000,3203288
2021-03-04,8.200000,8.370000,8.090000,8.230000,8.230000,2513863
2021-03-05,8.400000,8.880000,8.400000,8.866000,8.866000,10599755
2021-03-08,9.110000,9.400000,9.010000,9.052000,9.052000,7222743
2021-03-09,9.100000,9.318000,9.050000,9.196000,9.196000,5260337
2021-03-10,9.200000,10.115000,9.030000,10.000000,10.000000,12279938
2021-03-11,10.200000,10.595000,10.150000,10.515000,10.515000,9536651
2021-03-12,10.600000,10.800000,10.585000,10.630000,10.630000,6937442
2021-03-15,10.800000,11.090000,10.700000,10.845000,10.845000,8094503
2021-03-16,10.795000,10.830000,10.185000,10.250000,10.250000,6690873
2021-03-17,10.290000,10.500000,10.070000,10.235000,10.235000,4798376
2021-03-18,10.300000,10.400000,9.768000,9.790000,9.790000,7233342
2021-03-19,9.310000,9.952000,9.290000,9.842000,9.842000,9468981
2021-03-22,9.840000,9.840000,9.500000,9.666000,9.666000,5257462
2021-03-23,9.590000,9.590000,9.266000,9.346000,9.346000,4568989
2021-03-24,9.400000,9.656000,9.258000,9.604000,9.604000,4586994
2021-03-25,9.646000,9.646000,9.000000,9.150000,9.150000,4528983
2021-03-26,9.400000,9.668000,9.300000,9.576000,9.576000,3904300
2021-03-29,9.600000,9.850000,9.320000,9.710000,9.710000,5409761
2021-03-30,9.750000,9.880000,9.444000,9.500000,9.500000,4448261
2021-03-31,9.460000,9.630000,9.376000,9.376000,9.376000,2020336
2021-04-06,9.384000,9.600000,9.334000,9.510000,9.510000,3739356
2021-04-07,9.498000,9.518000,9.262000,9.318000,9.318000,3370391
2021-04-08,9.290000,9.390000,9.150000,9.190000,9.190000,2653858
2021-04-09,9.200000,9.290000,9.070000,9.090000,9.090000,2444243
2021-04-12,9.022000,9.230000,8.864000,9.094000,9.094000,3045821
2021-04-13,9.294000,9.338000,9.074000,9.250000,9.250000,4325372
2021-04-14,9.374000,9.496000,9.190000,9.480000,9.480000,4161289
2021-04-15,9.638000,9.772000,9.422000,9.580000,9.580000,4041393
2021-04-16,9.690000,9.770000,9.550000,9.578000,9.578000,3107450
2021-04-19,9.556000,9.608000,9.422000,9.530000,9.530000,2264110
2021-04-20,9.530000,9.662000,9.252000,9.286000,9.286000,3749409
2021-04-21,9.150000,9.282000,8.996000,9.170000,9.170000,2980419
2021-04-22,9.120000,9.260000,9.112000,9.150000,9.150000,1917278
2021-04-23,9.202000,9.340000,9.102000,9.334000,9.334000,2637618
2021-04-26,9.330000,9.496000,9.200000,9.414000,9.414000,1656811
2021-04-27,9.500000,9.530000,9.300000,9.370000,9.370000,1858553
2021-04-28,9.430000,9.650000,9.280000,9.650000,9.650000,2391272
2021-04-29,9.750000,10.455000,9.740000,10.265000,10.265000,7057535
2021-04-30,10.205000,10.270000,9.802000,9.802000,9.802000,3273469
2021-05-03,9.700000,9.900000,9.510000,9.808000,9.808000,2292234
2021-05-04,9.900000,10.205000,9.860000,9.942000,9.942000,3263445
2021-05-05,10.150000,10.375000,10.080000,10.350000,10.350000,3830709
2021-05-06,10.375000,10.500000,9.822000,9.892000,9.892000,4977263
2021-05-07,9.910000,10.090000,9.636000,9.834000,9.834000,3875096
2021-05-10,9.944000,9.986000,9.650000,9.690000,9.690000,2153247
2021-05-11,9.590000,9.590000,9.134000,9.316000,9.316000,3516494
2021-05-12,9.380000,9.736000,9.280000,9.736000,9.736000,3389386
2021-05-14,8.800000,9.232000,8.700000,9.150000,9.150000,6809785
2021-05-18,9.300000,9.650000,9.186000,9.186000,9.186000,4554322
2021-05-19,9.048000,9.074000,8.814000,8.856000,8.856000,3328030
2021-05-20,8.980000,9.060000,8.754000,8.876000,8.876000,3136042
2021-05-21,8.852000,9.164000,8.826000,9.130000,9.130000,2427162
2021-05-25,9.300000,9.300000,8.782000,8.856000,8.856000,4348170
2021-05-26,9.000000,9.066000,8.770000,8.844000,8.844000,2767081
2021-05-27,8.940000,9.024000,8.800000,8.892000,8.892000,4319497
2021-05-28,8.900000,8.986000,8.838000,8.882000,8.882000,1678365
2021-05-31,8.886000,8.900000,8.780000,8.834000,8.834000,1420899
2021-06-01,8.964000,9.470000,8.964000,9.280000,9.280000,5828017
2021-06-02,9.300000,9.390000,9.190000,9.300000,9.300000,2688474
2021-06-03,9.510000,9.716000,9.290000,9.356000,9.356000,4162968
2021-06-04,9.212000,9.600000,9.212000,9.520000,9.520000,3194626
2021-06-07,9.588000,9.588000,9.150000,9.360000,9.360000,3061940
2021-06-08,9.314000,9.314000,9.076000,9.170000,9.170000,3021776
2021-06-09,9.300000,9.430000,9.270000,9.366000,9.366000,2653828
2021-06-10,9.284000,9.670000,9.284000,9.620000,9.620000,3658056
2021-06-11,9.518000,10.060000,9.518000,9.924000,9.924000,4317730
2021-06-14,10.060000,10.400000,10.060000,10.400000,10.400000,3720414
2021-06-15,10.400000,10.450000,10.075000,10.390000,10.390000,3372900
2021-06-16,10.520000,10.700000,10.415000,10.475000,10.475000,3884663
2021-06-17,10.400000,10.530000,10.290000,10.315000,10.315000,2105189
2021-06-18,10.130000,10.140000,9.820000,9.998000,9.998000,4201397
2021-06-21,9.848000,10.275000,9.690000,10.265000,10.265000,2163456
2021-06-22,10.355000,10.470000,10.000000,10.060000,10.060000,3761000
2021-06-23,10.240000,10.490000,10.200000,10.450000,10.450000,4301001
2021-06-24,10.370000,10.465000,10.225000,10.240000,10.240000,2375086
2021-06-25,10.290000,10.430000,10.250000,10.350000,10.350000,1803485
2021-06-28,10.395000,10.395000,9.998000,10.000000,10.000000,3008102
2021-06-29,10.010000,10.160000,9.876000,9.908000,9.908000,2930450
2021-06-30,9.932000,10.065000,9.730000,10.040000,10.040000,2225039
2021-07-01,10.200000,10.465000,10.085000,10.285000,10.285000,5258855
2021-07-02,10.280000,10.320000,9.856000,9.888000,9.888000,3709387
2021-07-05,10.000000,10.040000,9.804000,9.844000,9.844000,2243296
2021-07-06,10.020000,10.160000,9.666000,9.702000,9.702000,3196713
2021-07-07,9.750000,9.764000,9.250000,9.250000,9.250000,4697345
2021-07-08,9.276000,9.284000,8.990000,9.028000,9.028000,2823993
2021-07-09,9.192000,9.262000,9.046000,9.120000,9.120000,2226801
2021-07-12,9.278000,9.278000,8.870000,8.934000,8.934000,2293782
2021-07-13,8.910000,9.042000,8.842000,8.842000,8.842000,2079783
2021-07-14,8.850000,9.234000,8.834000,9.122000,9.122000,2936537
2021-07-15,9.050000,9.050000,8.674000,8.730000,8.730000,4030410
2021-07-16,8.650000,8.822000,8.500000,8.500000,8.500000,2667744
2021-07-19,8.500000,8.514000,8.120000,8.142000,8.142000,4614822
2021-07-20,8.182000,8.402000,8.080000,8.244000,8.244000,4231810
2021-07-21,8.318000,8.670000,8.282000,8.642000,8.642000,2400653
2021-07-22,8.678000,8.826000,8.520000,8.540000,8.540000,2021166
2021-07-23,8.540000,8.738000,8.512000,8.576000,8.576000,2127773
2021-07-26,8.582000,8.956000,8.406000,8.930000,8.930000,2362524
2021-07-27,8.900000,8.968000,8.670000,8.672000,8.672000,1924351
2021-07-28,8.670000,8.744000,8.552000,8.650000,8.650000,1548927
2021-07-29,8.412000,8.688000,8.322000,8.678000,8.678000,5222066
2021-07-30,8.650000,8.680000,8.378000,8.390000,8.390000,3316335
2021-08-02,8.392000,8.842000,8.374000,8.722000,8.722000,4291898
2021-08-03,8.700000,8.830000,8.456000,8.502000,8.502000,4539545
2021-08-04,8.540000,8.662000,8.426000,8.460000,8.460000,2592453
2021-08-05,8.340000,8.720000,8.340000,8.720000,8.720000,2452934
2021-08-06,8.780000,9.134000,8.700000,9.100000,9.100000,3696157
2021-08-09,8.904000,8.916000,8.602000,8.700000,8.700000,4232325
2021-08-10,8.800000,9.036000,8.800000,8.970000,8.970000,3700117
2021-08-11,9.000000,9.100000,8.830000,8.880000,8.880000,2582714
2021-08-12,8.880000,8.950000,8.820000,8.906000,8.906000,2573774
2021-08-13,8.820000,8.830000,8.586000,8.610000,8.610000,1970596
2021-08-16,8.502000,8.510000,8.162000,8.254000,8.254000,2992663
2021-08-17,8.286000,8.288000,8.070000,8.174000,8.174000,3465345
2021-08-18,8.130000,8.220000,8.090000,8.090000,8.090000,2137557
2021-08-19,7.840000,7.890000,7.610000,7.688000,7.688000,5419352
2021-08-20,7.680000,7.716000,7.444000,7.500000,7.500000,5155759
2021-08-23,7.504000,7.810000,7.466000,7.800000,7.800000,4691977
2021-08-24,7.952000,8.006000,7.798000,7.980000,7.980000,2301355
2021-08-25,8.106000,8.116000,7.936000,7.962000,7.962000,2424745
2021-08-26,7.980000,8.000000,7.870000,8.000000,8.000000,1184295
2021-08-27,7.910000,8.032000,7.780000,7.942000,7.942000,3971540
2021-08-30,7.968000,8.228000,7.960000,8.150000,8.150000,1850729
2021-08-31,8.200000,8.200000,7.890000,7.906000,7.906000,2537843
2021-09-01,7.954000,8.028000,7.846000,7.880000,7.880000,1401944
2021-09-02,7.890000,8.120000,7.832000,8.120000,8.120000,1730819
2021-09-03,8.200000,8.208000,7.992000,8.064000,8.064000,2798892
2021-09-06,8.200000,8.300000,7.876000,7.938000,7.938000,2730222
2021-09-07,7.938000,8.090000,7.860000,8.056000,8.056000,1457277
2021-09-08,8.100000,8.160000,7.974000,8.100000,8.100000,2248074
2021-09-09,8.030000,8.040000,7.856000,7.912000,7.912000,1964835
2021-09-10,7.862000,8.020000,7.708000,8.000000,8.000000,2721985
2021-09-13,8.086000,8.190000,7.958000,8.154000,8.154000,2885828
2021-09-14,8.254000,8.906000,8.234000,8.664000,8.664000,5383635
2021-09-15,8.680000,8.934000,8.612000,8.768000,8.768000,3131633
2021-09-16,8.750000,8.882000,8.536000,8.552000,8.552000,2224185
2021-09-17,8.550000,8.618000,8.436000,8.436000,8.436000,1851254
2021-09-20,8.302000,8.472000,8.124000,8.348000,8.348000,3795666
2021-09-21,8.338000,8.708000,8.338000,8.480000,8.480000,3643164
2021-09-22,8.700000,8.960000,8.690000,8.896000,8.896000,2973374
2021-09-23,9.000000,9.110000,8.718000,8.870000,8.870000,4754933
2021-09-24,9.000000,9.284000,8.920000,9.284000,9.284000,8612246
2021-09-27,9.500000,9.980000,9.500000,9.980000,9.980000,13409876
2021-09-28,10.000000,10.370000,9.824000,10.115000,10.115000,9756944
2021-09-29,9.884000,10.110000,9.720000,9.968000,9.968000,4366680
2021-09-30,9.980000,10.125000,9.888000,10.000000,10.000000,4273293
2021-10-01,9.814000,10.240000,9.814000,10.145000,10.145000,5254575
2021-10-04,10.150000,10.795000,10.150000,10.750000,10.750000,7616268
2021-10-05,10.700000,10.940000,10.450000,10.930000,10.930000,7094269
2021-10-06,10.900000,11.090000,10.480000,10.500000,10.500000,6239633
2021-10-07,10.555000,10.650000,10.100000,10.365000,10.365000,4230386
2021-10-08,10.500000,10.895000,10.500000,10.880000,10.880000,5000565
2021-10-11,11.000000,11.180000,10.950000,11.025000,11.025000,4870627
2021-10-12,10.900000,11.055000,10.755000,11.005000,11.005000,3515821
2021-10-13,10.950000,11.360000,10.895000,11.325000,11.325000,7082143
2021-10-14,11.520000,12.340000,11.520000,12.140000,12.140000,11779047
2021-10-15,12.480000,12.520000,12.280000,12.360000,12.360000,4166498
